3.91E-03,197.8626988
7.81E-03,194.5255912
1.17E-02,190.6043305
1.95E-02,183.5558385
2.73E-02,177.6628311
3.52E-02,172.9633971
4.30E-02,169.3451824
5.86E-02,164.6573709
7.42E-02,161.422602
0.10546875,157.8216437
0.13671875,155.6887878
0.19921875,153.8026789
0.26171875,152.9369135
0.38671875,152.4121154
0.51171875,152.254476
0.63671875,152.2068959
0.88671875,152.1893586
1.3867188,152.1825993
2.3867188,152.1703686
3.3867188,152.1721713
4.3867188,152.1741976
6.3867188,152.1726511
8.3867188,152.167318
10.386719,152.1586882
14.386719,152.1378979
18.386719,152.1181341
22.386719,152.1006658
26.386719,152.0858376
30.386719,152.0724869
38.386719,152.0503491
46.386719,152.0277013
54.386719,152.0186937
62.386719,152.009189
70.386719,151.9997734
78.386719,151.9919957
86.386719,151.9854276
94.386719,151.9801163
110.38672,151.9721588
126.38672,151.9663987
142.38672,151.9620764
158.38672,151.9587785
174.38672,151.9559118
206.38672,151.9509174
238.38672,151.9464351
270.38672,151.9423592
302.38672,151.9387116
334.38672,151.9354279
366.38672,151.9321758
398.38672,151.9294525
430.38672,151.9271535
494.38672,151.9238315
510.38672,151.9230881
542.38672,151.9218601
574.38672,151.9208338
606.38672,151.919946
670.38672,151.9184078
734.38672,151.917022
798.38672,151.9156513
862.38672,151.9142286
926.38672,151.9127956
990.38672,151.9113768
1054.3867,151.9099888
1118.3867,151.9086467
1246.3867,151.906218
1278.3867,151.9056416
1342.3867,151.9045709
1406.3867,151.9035588
1470.3867,151.9024761
1534.3867,151.9014928
1598.3867,151.9006132
1662.3867,151.8997374
1726.3867,151.8989771
1790.3867,151.8984815
1854.3867,151.8979928
1918.3867,151.8975119
2046.3867,151.8966438
2174.3867,151.8958689
2302.3867,151.8951695
2430.3867,151.8945392
2558.3867,151.8939619
2686.3867,151.8934119
2814.3867,151.892884
2942.3867,151.8923605
3070.3867,151.8918376
3326.3867,151.8908148
3582.3867,151.8898481
3838.3867,151.8889837
4094.3867,151.888208
4350.3867,151.8874703
4606.3867,151.8867633
4862.3867,151.8861288
5118.3867,151.8855448
5374.3867,151.8849994
5630.3867,151.8844559
5886.3867,151.8839236
6142.3867,151.8834229
6270.3867,151.8831925
6398.3867,151.8829711
6526.3867,151.8827409
6782.3867,151.8822223
7038.3867,151.8817794
7294.3867,151.8815535
7550.3867,151.8813606
7806.3867,151.8811486
8062.3867,151.8809224
8318.3867,151.8806905
8574.3867,151.8804488
8830.3867,151.8802045
9342.3867,151.8797279
9854.3867,151.8792692
10366.387,151.8788189
10878.387,151.8783787
11390.387,151.8779526
11902.387,151.8775471
12030.387,151.8774507
12286.387,151.8772562
12542.387,151.8770685
13054.387,151.8767356
13566.387,151.876442
14078.387,151.8761895
14590.387,151.8759498
15102.387,151.8757129
15614.387,151.8754806
16126.387,151.8752553
16638.387,151.8750478
17150.387,151.8748595
17662.387,151.8746838
18174.387,151.8745198
18686.387,151.8743489
19198.387,151.8741794
19710.387,151.8739993
20222.387,151.8738192
21246.387,151.8734376
21502.387,151.8733401
22014.387,151.8731439
22526.387,151.8729491
23038.387,151.872748
23550.387,151.872553
24062.387,151.8723645
24574.387,151.8721789
25086.387,151.8719978
25598.387,151.8717963
26110.387,151.8715815
26622.387,151.8713757
27134.387,151.871187
28158.387,151.8708472
28414.387,151.8707674
28670.387,151.8706893
28926.387,151.8706207
29182.387,151.870558
29438.387,151.8704991
29694.387,151.87045
30206.387,151.8703892
31230.387,151.8702225
32254.387,151.8700365
33278.387,151.8698499
34302.387,151.8696703
35326.387,151.8695043
35582.387,151.8694613
36094.387,151.8693802
36606.387,151.8692984
37630.387,151.8691542
38654.387,151.8690314
38910.387,151.8690003
39166.387,151.8689729
39678.387,151.8689128
40190.387,151.8688549
41214.387,151.8687395
42238.387,151.868618
42494.387,151.8685854
43006.387,151.8685261
44030.387,151.8684005
45054.387,151.8682852
45566.387,151.8682267
46590.387,151.8681152
47614.387,151.8680138
48638.387,151.8679122
49662.387,151.8678087
51710.387,151.867606
53758.387,151.8674013
55806.387,151.8671942
57854.387,151.866993
58366.387,151.8669434
58878.387,151.8668956
59902.387,151.8667984
60926.387,151.8667127
61950.387,151.8666284
62974.387,151.8665434
63998.387,151.8664594
65022.387,151.8663739
66046.387,151.8662802
67070.387,151.8661851
68094.387,151.8660954
69118.387,151.8660041
71166.387,151.8658198
73214.387,151.8656444
75262.387,151.8654843
77310.387,151.8653312
79358.387,151.8651782
81406.387,151.8650358
85502.387,151.8647779
89598.387,151.8645476
90622.387,151.8644937
92670.387,151.8643907
94718.387,151.8642898
96766.387,151.8641985
98814.387,151.8641124
100862.39,151.8640244
102910.39,151.8639353
104958.39,151.8638371
107006.39,151.8637454
109054.39,151.8636531
111102.39,151.8635705
113150.39,151.8634982
115198.39,151.8634338
115710.39,151.8634155
116222.39,151.8634024
116734.39,151.8633834
117758.39,151.8633526
118782.39,151.8633405
119806.39,151.8633224
120830.39,151.8633001
122878.39,151.8632371
124926.39,151.8631739
129022.39,151.8630554
133118.39,151.8629402
137214.39,151.8628337
141310.39,151.862729
145406.39,151.8626208
146430.39,151.862593
148478.39,151.86254
150526.39,151.8624812
152574.39,151.8624257
154622.39,151.8623722
156670.39,151.8623144
158718.39,151.8622571
160766.39,151.8622026
162814.39,151.8621452
164862.39,151.8620922
166910.39,151.8620437
168958.39,151.8619878
171006.39,151.8619333
173054.39,151.8618814
177150.39,151.8617707
181246.39,151.8616608
185342.39,151.8615583
189438.39,151.8614524
193534.39,151.8613561
197630.39,151.8612618
201726.39,151.861169
209918.39,151.8609912
218110.39,151.860827
226302.39,151.8606783
228350.39,151.8606413
232446.39,151.860567
233470.39,151.8605507
235518.39,151.860515
237566.39,151.8604837
239614.39,151.8604504
243710.39,151.8603867
247806.39,151.8603324
251902.39,151.8602726
253950.39,151.8602489
258046.39,151.8601943
262142.39,151.8601463
266238.39,151.8601002
267262.39,151.8600878
267774.39,151.8600816
268798.39,151.8600731
269822.39,151.8600605
271870.39,151.8600394
272894.39,151.8600272
274942.39,151.860006
276990.39,151.8599903
281086.39,151.8599489
289278.39,151.8598755
297470.39,151.859797
305662.39,151.8597295
313854.39,151.8596584
322046.39,151.8595869
324094.39,151.8595693
325118.39,151.8595636
327166.39,151.8595484
331262.39,151.8595092
335358.39,151.8594742
339454.39,151.8594435
343550.39,151.8594062
347646.39,151.8593718
351742.39,151.8593324
355838.39,151.8593006
359934.39,151.8592654
364030.39,151.8592277
368126.39,151.8591907
372222.39,151.8591562
380414.39,151.8590843
382462.39,151.8590634
386558.39,151.8590272
390654.39,151.8589884
394750.39,151.8589544
398846.39,151.858915
402942.39,151.8588771
407038.39,151.8588426
411134.39,151.8588007
419326.39,151.8587302
427518.39,151.8586591
435710.39,151.8585896
443902.39,151.8585288
445950.39,151.8585113
446974.39,151.8585055
449022.39,151.8584894
451070.39,151.8584755
455166.39,151.8584509
457214.39,151.8584369
461310.39,151.8584136
462334.39,151.8584053
463358.39,151.8583958
465406.39,151.8583822
469502.39,151.858354
477694.39,151.8582979
481790.39,151.8582704
489982.39,151.8582149
498174.39,151.858166
506366.39,151.858112
514558.39,151.8580655
516606.39,151.8580524
520702.39,151.8580304
524798.39,151.8580053
528894.39,151.8579827
532990.39,151.8579575
541182.39,151.857913
549374.39,151.8578651
557566.39,151.8578207
565758.39,151.8577823
567806.39,151.8577653
571902.39,151.857748
575998.39,151.8577255
580094.39,151.8577029
584190.39,151.8576853
592382.39,151.8576394
600574.39,151.8575983
608766.39,151.8575578
625150.39,151.8574765
641534.39,151.8573935
657918.39,151.8573166
662014.39,151.857297
664062.39,151.857288
668158.39,151.8572702
676350.39,151.8572294
680446.39,151.8572114
688638.39,151.8571744
689662.39,151.8571706
691710.39,151.8571566
693758.39,151.8571483
697854.39,151.8571338
706046.39,151.8570993
722430.39,151.8570286
738814.39,151.8569592
742910.39,151.8569421
747006.39,151.8569236
755198.39,151.8568898
771582.39,151.8568294
775678.39,151.8568126
783870.39,151.8567797
785918.39,151.8567703
787966.39,151.8567619
790014.39,151.8567536
792062.39,151.8567461
794110.39,151.8567374
796158.39,151.8567302
798206.39,151.8567234
802302.39,151.856708
806398.39,151.8566957
810494.39,151.8566802
814590.39,151.8566674
818686.39,151.8566505
822782.39,151.8566341
826878.39,151.8566211
830974.39,151.8566045
835070.39,151.8565971
843262.39,151.8565698
851454.39,151.856542
867838.39,151.856487
871934.39,151.8564771
880126.39,151.8564511
888318.39,151.8564247
896510.39,151.8564019
904702.39,151.8563807
912894.39,151.8563549
921086.39,151.8563341
929278.39,151.8563096
937470.39,151.8562932
945662.39,151.856268
949758.39,151.8562593
953854.39,151.8562485
962046.39,151.8562227
978430.39,151.8561866
982526.39,151.8561759
990718.39,151.8561561
991742.39,151.8561514
993790.39,151.85615
997886.39,151.856139
1006078.4,151.8561192
1022462.4,151.8560777
1038846.4,151.856041
1055230.4,151.8560038
1071614.4,151.8559693
1104382.4,151.8559016
1137150.4,151.8558274
1169918.4,151.8557638
1202686.4,151.8556965
1235454.4,151.8556365
1268222.4,151.8555752
1300990.4,151.8555155
1333758.4,151.8554542
1341950.4,151.8554404
1358334.4,151.8554076
1374718.4,151.8553828
1407486.4,151.8553235
1415678.4,151.85531
1419774.4,151.8553021
1421822.4,151.8552975
1425918.4,151.8552904
1430014.4,151.8552832
1438206.4,151.8552721
1454590.4,151.8552373
1487358.4,151.8551835
1520126.4,151.8551292
1552894.4,151.8550732
1585662.4,151.8550164
1618430.4,151.8549612
1651198.4,151.8549123
1659390.4,151.8548967
1675774.4,151.8548767
1679870.4,151.8548698
1681918.4,151.8548641
1686014.4,151.8548659
1690110.4,151.8548579
1694206.4,151.8548494
1698302.4,151.8548434
1702398.4,151.8548397
1704446.4,151.8548342
1706494.4,151.8548349
1708542.4,151.8548277
1710590.4,151.8548295
1712638.4,151.8548255
1714686.4,151.8548235
1716734.4,151.8548178
1718782.4,151.8548183
1722878.4,151.8548103
1726974.4,151.8548058
1731070.4,151.8547982
1735166.4,151.8547982
1739262.4,151.8547902
1743358.4,151.854782
1751550.4,151.8547685
1759742.4,151.8547605
1767934.4,151.8547467
1776126.4,151.8547377
1784318.4,151.8547243
1792510.4,151.8547132
1800702.4,151.8547001
1808894.4,151.8546856
1817086.4,151.8546773
1825278.4,151.8546691
1833470.4,151.85466
1841662.4,151.8546465
1849854.4,151.8546385
1858046.4,151.8546309
1866238.4,151.8546199
1874430.4,151.854611
1882622.4,151.8546027
1890814.4,151.8545934
1899006.4,151.8545789
1907198.4,151.8545715
1923582.4,151.8545548
1956350.4,151.8545192
1964542.4,151.8545102
1968638.4,151.8545015
1970686.4,151.8545015
1972734.4,151.854496
1976830.4,151.8544928
1985022.4,151.8544833
2001406.4,151.8544651
2017790.4,151.8544412
2034174.4,151.8544259
2050558.4,151.8544082
2066942.4,151.8543902
2075134.4,151.8543811
2083326.4,151.8543719
2099710.4,151.8543544
2116094.4,151.8543364
2148862.4,151.8542939
2181630.4,151.8542597
2214398.4,151.8542238
2247166.4,151.8541913
2279934.4,151.854155
2312702.4,151.8541218
2345470.4,151.8540907
2378238.4,151.8540574
2443774.4,151.8539883
2509310.4,151.8539225
2574846.4,151.8538594
2640382.4,151.8537996
2705918.4,151.8537348
2771454.4,151.8536764
2836990.4,151.8536192
2853374.4,151.8536023
2861566.4,151.8536021
2877950.4,151.853585
2894334.4,151.8535708
2927102.4,151.8535448
2943486.4,151.8535279
2959870.4,151.8535153
2992638.4,151.8534881
3000830.4,151.8534801
3009022.4,151.8534755
3017214.4,151.8534677
3025406.4,151.8534646
3033598.4,151.8534591
3041790.4,151.8534502
3049982.4,151.8534416
3058174.4,151.853433
3066366.4,151.8534279
3082750.4,151.8534168
3099134.4,151.8534031
3115518.4,151.853395
3131902.4,151.8533783
3148286.4,151.853364
3164670.4,151.8533562
3181054.4,151.853339
3197438.4,151.8533321
3230206.4,151.8533022
3262974.4,151.8532779
3295742.4,151.8532571
3328510.4,151.8532332
3336702.4,151.8532247
3353086.4,151.8532174
3357182.4,151.8532117
3361278.4,151.8532121
3365374.4,151.8532038
3369470.4,151.8532043
3373566.4,151.8532012
3377662.4,151.8531959
3381758.4,151.8531964
3385854.4,151.8531937
3389950.4,151.8531884
3394046.4,151.8531885
3398142.4,151.8531832
3402238.4,151.8531803
3410430.4,151.853175
3418622.4,151.8531725
3426814.4,151.8531657
3435006.4,151.8531613
3443198.4,151.8531593
3451390.4,151.8531511
3459582.4,151.8531465
3467774.4,151.8531386
3475966.4,151.8531361
3484158.4,151.8531314
3492350.4,151.8531231
3500542.4,151.8531183
3508734.4,151.8531163
3525118.4,151.8531033
3557886.4,151.853086
3590654.4,151.8530661
3623422.4,151.8530449
3656190.4,151.8530255
3688958.4,151.8530092
3721726.4,151.8529906
3754494.4,151.8529771
3787262.4,151.8529546
3820030.4,151.8529356
3852798.4,151.8529239
3885566.4,151.8529073
3918334.4,151.8528883
3951102.4,151.8528749
3983870.4,151.852856
4016638.4,151.8528363
4049406.4,151.8528203
4114942.4,151.8527879
4180478.4,151.8527617
4246014.4,151.8527292
4262398.4,151.8527198
4295166.4,151.8527063
4299262.4,151.8527011
4307454.4,151.8527021
4323838.4,151.8526953
4356606.4,151.852676
4422142.4,151.8526486
4487678.4,151.8526163
4504062.4,151.8526097
4512254.4,151.8526074
4528638.4,151.8526007
4561406.4,151.8525807
4594174.4,151.8525664
4626942.4,151.8525555
4659710.4,151.8525425
4725246.4,151.8525139
4741630.4,151.8525069
4749822.4,151.8525014
4766206.4,151.8524925
4770302.4,151.8524832
4778494.4,151.8524839
4786686.4,151.8524773
4794878.4,151.8524788
4803070.4,151.8524766
4811262.4,151.8524712
4819454.4,151.852466
4827646.4,151.8524638
4835838.4,151.8524588
4852222.4,151.8524517
4868606.4,151.8524441
4884990.4,151.8524367
4901374.4,151.8524289
4917758.4,151.8524212
4934142.4,151.8524137
4950526.4,151.852409
4966910.4,151.8524014
4983294.4,151.8523945
4999678.4,151.8523875
5032446.4,151.8523724
5065214.4,151.8523569
5097982.4,151.8523449
5130750.4,151.8523298
5163518.4,151.8523143
5196286.4,151.8523017
5229054.4,151.8522863
5261822.4,151.8522713
5327358.4,151.8522428
5392894.4,151.8522206
5458430.4,151.8521923
5474814.4,151.8521844
5507582.4,151.8521686
5515774.4,151.8521694
5519870.4,151.8521694
5528062.4,151.8521611
5532158.4,151.8521615
5536254.4,151.8521617
5540350.4,151.852156
5544446.4,151.8521531
5548542.4,151.8521534
5552638.4,151.8521534
5556734.4,151.8521537
5560830.4,151.8521481
5564926.4,151.8521453
5569022.4,151.8521457
5573118.4,151.852146
5577214.4,151.8521403
5581310.4,151.8521406
5589502.4,151.8521378
5605886.4,151.8521331
5622270.4,151.8521247
5638654.4,151.8521168
5655038.4,151.8521089
5671422.4,151.8521038
5687806.4,151.8520958
5704190.4,151.8520875
5720574.4,151.8520793
5736958.4,151.8520798
5753342.4,151.8520713
5786110.4,151.852056
5818878.4,151.8520427
5851646.4,151.8520321
5884414.4,151.8520185
5917182.4,151.8520051
5949950.4,151.8519882
5982718.4,151.8519805
6015486.4,151.8519636
6081022.4,151.8519418
6146558.4,151.851917
6212094.4,151.8518917
6277630.4,151.8518635
6343166.4,151.8518377
6408702.4,151.8518122
6425086.4,151.8518064
6457854.4,151.8517982
6466046.4,151.8517893
6470142.4,151.8517895
6478334.4,151.8517894
6482430.4,151.8517895
6486526.4,151.8517804
6490622.4,151.8517806
6494718.4,151.8517807
6498814.4,151.8517809
6502910.4,151.851781
6511102.4,151.8517752
6519294.4,151.851772
6527486.4,151.8517662
6535678.4,151.8517665
6552062.4,151.8517578
6568446.4,151.8517486
6584830.4,151.851749
6601214.4,151.8517402
6633982.4,151.8517253
6666750.4,151.8517165
6674942.4,151.8517075
6691326.4,151.8517077
6699518.4,151.8516987
6703614.4,151.8516985
6707710.4,151.8516986
6711806.4,151.8516987
6719998.4,151.8516896
6728190.4,151.8516898
6736382.4,151.85169
6744574.4,151.851681
6752766.4,151.8516811
6769150.4,151.8516752
6785534.4,151.8516724
6801918.4,151.8516632
6818302.4,151.8516574
6834686.4,151.8516484
6867454.4,151.8516401
6900222.4,151.8516313
6932990.4,151.8516167
6965758.4,151.8516045
7031294.4,151.8515805
7096830.4,151.8515562
7162366.4,151.8515378
7227902.4,151.8515111
7358974.4,151.8514715
7490046.4,151.8514286
7522814.4,151.8514184
7531006.4,151.851418
7547390.4,151.8514116
7563774.4,151.8514032
7580158.4,151.8514032
7596542.4,151.8513938
7612926.4,151.8513937
7629310.4,151.8513842
7645694.4,151.8513776
7662078.4,151.8513779
7678462.4,151.8513686
7711230.4,151.851359
7743998.4,151.8513496
7776766.4,151.8513432
7809534.4,151.8513274
7842302.4,151.8513177
7875070.4,151.8513085
7907838.4,151.8512991
7940606.4,151.8512893
7973374.4,151.8512768
8006142.4,151.8512674
8038910.4,151.8512578
8071678.4,151.8512482
8104446.4,151.8512388
8137214.4,151.8512325
8169982.4,151.8512228
8202750.4,151.8512131
8235518.4,151.8511974
8268286.4,151.8511877
8301054.4,151.8511819
8366590.4,151.8511628
8497662.4,151.8511277
8628734.4,151.8510862
8759806.4,151.8510516
8890878.4,151.8510263
9021950.4,151.8509914
9153022.4,151.8509566
9284094.4,151.8509252
9316862.4,151.8509159
9325054.4,151.8509159
9341438.4,151.8509068
9357822.4,151.8509066
9374206.4,151.8509065
9390590.4,151.8508971
9406974.4,151.8508971
9423358.4,151.850891
9439742.4,151.8508878
9456126.4,151.8508818
9472510.4,151.8508815
9488894.4,151.8508723
9505278.4,151.8508723
9521662.4,151.8508661
9538046.4,151.8508627
9554430.4,151.8508567
9570814.4,151.8508567
9587198.4,151.8508475
9603582.4,151.8508473
9636350.4,151.8508378
9669118.4,151.8508318
9701886.4,151.8508223
9734654.4,151.8508131
9767422.4,151.8508071
9800190.4,151.8508038
9832958.4,151.8507946
9865726.4,151.8507886
9898494.4,151.8507791
9931262.4,151.8507698
9964030.4,151.8507635
10029566,151.8507483
10095102,151.8507297
10160638,151.8507204
10226174,151.8507048
10291710,151.8506904
10357246,151.8506719
10422782,151.8506624
10488318,151.8506471
10553854,151.8506289
10619390,151.8506135
10684926,151.8506039
10750462,151.8505894
10881534,151.8505653
11012606,151.8505378
11143678,151.8505078
11176446,151.8504988
11209214,151.850499
11225598,151.8504897
11258366,151.8504824
11291134,151.8504803
11299326,151.8504743
11307518,151.8504743
11315710,151.8504742
11323902,151.8504741
11332094,151.850474
11340286,151.8504646
11348478,151.850465
11364862,151.8504652
11397630,151.8504558
11430398,151.8504498
11463166,151.8504468
11495934,151.8504406
11528702,151.8504314
11561470,151.8504255
11594238,151.8504164
11627006,151.8504166
11692542,151.8504015
11758078,151.8503831
11823614,151.8503744
11889150,151.8503594
11905534,151.8503595
11921918,151.8503535
11938302,151.8503505
11954686,151.8503442
11971070,151.8503443
11987454,151.8503351
12003838,151.8503358
12036606,151.8503269
12102142,151.8503178
12167678,151.8503027
12233214,151.8502942
12364286,151.8502709
12495358,151.8502477
12626430,151.8502184
12757502,151.8501952
12888574,151.8501719
13019646,151.8501492
13150718,151.8501226
13281790,151.8500997
13314558,151.8500941
13318654,151.8500941
13326846,151.8500943
13330942,151.8500909
13335038,151.8500909
13343230,151.8500911
13359614,151.8500852
13392382,151.8500824
13457918,151.8500678
13588990,151.8500448
13720062,151.850022
13752830,151.8500162
13769214,151.8500133
13801982,151.8500079
13810174,151.8500081
13826558,151.8499993
13834750,151.8499994
13842942,151.8499994
13851134,151.8499993
13859326,151.8499992
13867518,151.8499932
13875710,151.8499934
13883902,151.8499904
13892094,151.8499906
13900286,151.8499907
13908478,151.8499909
13916670,151.849985
13924862,151.8499851
13933054,151.8499852
13949438,151.849982
13982206,151.8499765
14014974,151.8499677
14047742,151.8499622
14080510,151.8499594
14113278,151.8499539
14146046,151.8499453
14178814,151.8499395
14211582,151.8499369
14277118,151.8499225
14293502,151.8499228
14326270,151.849914
14334462,151.8499142
14350846,151.8499085
14354942,151.8499088
14359038,151.849909
14363134,151.8499089
14367230,151.849909
14375422,151.8499092
14383614,151.8499061
14391806,151.8499063
14399998,151.8499003
14408190,151.8499005
14416382,151.8499006
14432766,151.8499009
14449150,151.8498919
14465534,151.8498921
14498302,151.8498862
14506494,151.8498832
14510590,151.8498833
14514686,151.8498834
14518782,151.8498835
14522878,151.8498835
14531070,151.8498837
14539262,151.8498778
14547454,151.8498779
14555646,151.8498781
14572030,151.8498751
14588414,151.8498692
14604798,151.8498694
14621182,151.8498697
14637566,151.8498607
14670334,151.8498613
14703102,151.8498526
14735870,151.8498469
14768638,151.8498382
14801406,151.8498385
14866942,151.8498243
14932478,151.849816
14998014,151.8498017
15063550,151.8497932
15129086,151.8497793
15194622,151.849771
15260158,151.8497627
15325694,151.8497483
15391230,151.84974
15456766,151.8497255
15522302,151.8497176
15587838,151.8497094
15604222,151.8497033
15636990,151.8497008
15653374,151.8496949
15669758,151.8496952
15686142,151.8496921
15702526,151.8496863
15735294,151.8496869
15768062,151.8496782
15833598,151.8496699
15899134,151.8496557
15931902,151.8496561
15948286,151.8496564
15981054,151.8496468
16013822,151.8496413
16022014,151.8496419
16030206,151.8496389
16038398,151.8496391
16046590,151.849633
16054782,151.8496329
16062974,151.849633
16071166,151.8496331
16079358,151.8496332
16087550,151.8496334
16095742,151.8496273
16103934,151.8496242
16112126,151.8496243
16120318,151.8496244
16128510,151.8496244
16144894,151.8496186
16161278,151.8496189
16194046,151.84961
16226814,151.8496106
16259582,151.8496017
16292350,151.8495958
